id_intercambio,id_objeto,usuario_id_dador,usuario_id_recibidor,saldo_dador,saldo_recibidor,fecha_transaccion
2335,12911,3888,14222,33.04,42.42,2025-05-28
2336,235,6224,1578,13.86,41.15,2025-04-02
2337,11333,12117,16423,42.35,36.3,2025-03-26
2338,9885,15552,13140,40.78,14.51,2025-06-02
2339,1082,18239,12189,48.81,32.63,2025-04-27
2340,10648,19861,13700,10.97,26.23,2025-03-29
2341,135,7218,1167,12.7,41.59,2025-04-15
2342,3719,11530,10504,34.84,31.97,2025-05-15
2343,4264,17697,11107,20.92,13.06,2025-04-28
2344,6577,7762,14965,22.16,46.47,2025-03-29
2345,4966,17539,2731,42.98,43.47,2025-01-22
2346,6971,12810,4498,11.22,27.89,2025-04-17
2347,2374,13615,1388,48.43,20.13,2025-06-22
2348,12586,8149,2580,47.82,32.28,2025-01-17
2349,225,12593,13057,31.32,48.65,2025-05-05
2350,7843,276,3000,25.25,44.63,2025-02-27
2351,6623,13148,4584,44.27,14.13,2025-02-01
2352,4189,13899,6539,34.42,14.87,2025-06-17
2353,4672,13476,213,26.14,38.64,2025-06-27
2354,7696,19278,16302,30.22,12.11,2025-01-18
2355,1099,1449,19897,13.92,37.92,2025-06-15
2356,12687,5098,17,26.15,22.1,2025-02-23
2357,7792,7768,4274,41.61,24.84,2025-04-28
2358,5344,19599,17299,22.09,48.7,2025-06-12
2359,3495,1841,8388,24.21,22.9,2025-03-12
2360,7360,4980,18792,8.35,27.07,2025-05-10
2361,11947,14984,7898,11.22,41.59,2025-02-10
2362,12683,16393,10967,31.7,8.58,2025-01-21
2363,9730,7386,15460,24.16,45.22,2025-04-05
2364,11438,9,1591,31.95,7.72,2025-02-13
2365,11166,5082,11615,27.2,15.8,2025-05-23
2366,13417,9909,17883,33.55,26.0,2025-03-26
2367,4680,4892,11946,12.39,20.72,2025-06-20
2368,12999,9956,12982,12.63,16.87,2025-02-12
2369,13137,7601,8424,6.6,29.45,2025-06-25
2370,9746,7578,11313,34.03,30.05,2025-01-12
2371,10851,6094,1785,14.07,17.65,2025-05-03
2372,14305,18673,18952,19.16,31.36,2025-03-29
2373,4104,4216,4419,30.33,46.79,2025-04-29
2374,4066,5298,3423,10.68,36.39,2025-02-19
2375,11194,17892,5420,13.04,42.26,2025-05-08
2376,6312,660,10659,25.7,29.11,2025-02-25
2377,458,4555,11220,49.56,33.73,2025-06-04
2378,5482,8238,10425,42.99,18.46,2025-04-09
2379,1593,17472,8626,23.01,22.28,2025-01-12
2380,2346,11357,16652,13.01,40.28,2025-04-27
2381,10891,5749,10489,16.51,6.3,2025-03-16
2382,1963,16888,5818,45.55,22.77,2025-06-14
2383,4200,13529,7765,43.48,32.76,2025-04-04
2384,5417,18722,13813,9.64,10.76,2025-02-27
2385,14709,12934,13948,25.26,10.08,2025-06-16
2386,10334,16070,18286,20.19,13.79,2025-05-18
2387,10762,17572,17556,46.82,28.68,2025-06-09
2388,3097,10757,4537,23.41,22.62,2025-03-13
2389,11513,11269,15189,16.23,8.62,2025-04-09
2390,11645,18000,17225,36.35,12.95,2025-04-04
2391,5885,2207,8403,39.72,18.91,2025-02-13
2392,593,10482,11818,19.19,36.26,2025-04-25
2393,13966,19599,5341,49.95,9.14,2025-03-21
2394,10367,16708,15847,34.95,21.17,2025-04-19
2395,12600,12256,2665,11.67,16.0,2025-02-25
2396,7227,1308,12027,9.76,33.79,2025-05-28
2397,11080,7940,1680,17.42,24.43,2025-02-24
2398,12697,7537,17095,26.94,33.0,2025-02-13
2399,8709,9681,16596,25.95,34.16,2025-06-05
2400,3488,17848,9091,16.02,44.16,2025-02-27
2401,10468,681,763,37.73,6.01,2025-06-26
2402,4421,10329,19547,40.19,14.01,2025-03-06
2403,11125,19568,9121,25.01,17.77,2025-01-30
2404,5405,16859,2752,19.84,39.12,2025-01-24
2405,14012,11090,5749,43.64,44.83,2025-05-07
2406,8682,12984,4258,33.41,43.94,2025-01-20
2407,6336,6002,19053,45.91,30.67,2025-03-05
2408,3894,12633,15371,30.92,37.86,2025-04-20
2409,4808,2227,6300,30.86,5.34,2025-06-01
2410,4945,6989,13850,48.62,8.25,2025-02-23
2411,2655,7009,5592,24.35,20.49,2025-06-29
2412,13563,13260,18734,41.72,37.37,2025-05-31
2413,6509,3558,799,26.22,8.79,2025-04-16
2414,14047,2193,6693,49.85,48.28,2025-06-11
2415,3371,8186,689,5.83,33.77,2025-01-10
2416,9154,1355,6326,9.45,11.36,2025-01-07
2417,6222,17262,16308,27.5,48.12,2025-02-18
2418,4686,12416,379,8.09,20.04,2025-02-01
2419,7573,11914,6954,6.11,36.47,2025-01-24
2420,10316,13117,18396,18.98,7.53,2025-03-13
2421,6366,18565,9898,11.77,32.6,2025-01-25
2422,6061,2145,10029,20.58,34.64,2025-06-21
2423,5371,10969,13332,11.91,8.5,2025-05-03
2424,8714,14404,6704,35.52,33.38,2025-05-18
2425,14580,158,7264,9.39,30.48,2025-05-04
2426,9933,15645,19260,22.29,41.65,2025-06-28
2427,10551,6071,4934,20.84,5.33,2025-05-10
2428,13100,17564,2333,19.74,30.57,2025-05-30
2429,9154,5871,16604,34.9,38.65,2025-06-10
2430,8075,3311,15824,8.04,40.62,2025-03-27
2431,12407,14112,1894,27.71,15.48,2025-05-22
2432,1297,15388,5519,49.97,12.11,2025-03-25
2433,4508,18647,18036,5.04,20.83,2025-05-26
2434,608,17403,3540,13.88,12.94,2025-01-28
2435,2372,456,8925,48.1,12.14,2025-05-12
2436,13443,18460,6312,45.21,40.05,2025-02-27
2437,9071,4985,13984,21.49,35.59,2025-03-27
2438,9732,16729,11273,18.45,22.63,2025-06-02
2439,9324,1622,17107,44.01,37.24,2025-06-17
2440,13909,10847,1425,40.71,46.32,2025-02-14
2441,10318,19395,1902,30.65,36.98,2025-01-24
2442,2061,3460,6079,19.8,47.95,2025-01-04
2443,13403,2963,5297,13.65,7.06,2025-01-25
2444,9092,11102,1549,12.98,42.92,2025-03-27
2445,13430,5574,18520,22.11,17.67,2025-04-13
2446,10641,5434,9887,16.18,41.85,2025-03-27
2447,9631,3944,8907,47.34,10.96,2025-02-06
2448,12880,19416,9747,34.98,49.17,2025-06-29
2449,9498,743,12102,5.55,34.92,2025-03-11
2450,9079,7846,11963,42.34,26.68,2025-03-22
2451,3639,12055,3139,24.49,27.48,2025-02-21
2452,3290,8347,5515,5.45,18.54,2025-03-29
2453,9329,15892,4623,42.31,41.68,2025-01-11
2454,4201,8687,7045,12.61,20.97,2025-03-12
2455,11364,2714,17279,11.37,34.75,2025-06-29
2456,7506,17816,17238,19.03,7.45,2025-06-26
2457,9982,18103,13858,22.15,27.24,2025-06-29
2458,3513,14652,2016,46.36,23.94,2025-02-12
2459,6537,12623,8058,7.98,6.54,2025-02-20
2460,10050,16677,15655,40.25,48.07,2025-06-03
2461,4896,18377,7132,34.77,10.15,2025-02-22
2462,2796,601,1682,23.32,11.36,2025-05-05
2463,6925,3051,1349,16.23,13.52,2025-02-10
2464,3260,1633,4670,29.97,28.93,2025-05-21
2465,13383,6160,9976,8.23,45.5,2025-06-06
2466,2934,4937,7156,30.08,21.84,2025-04-22
2467,6022,18653,2747,22.06,22.26,2025-05-07
2468,5834,4924,9789,35.5,6.6,2025-05-10
2469,25,2686,7188,41.68,9.1,2025-06-08
2470,10965,17638,7120,5.49,25.49,2025-04-15
2471,2184,14550,5177,20.71,39.0,2025-03-26
2472,5570,11677,4596,17.8,25.47,2025-05-24
2473,4213,2577,7252,20.46,9.26,2025-02-25
2474,8898,5938,13768,26.21,27.14,2025-01-14
2475,8147,2022,3969,28.0,22.05,2025-05-01
2476,8168,17038,1251,5.2,21.25,2025-02-15
2477,7227,16058,3093,6.51,22.73,2025-05-01
2478,5044,9942,3054,24.06,32.89,2025-04-18
2479,14064,3174,12551,45.42,47.04,2025-05-23
2480,8232,9399,2301,36.8,29.73,2025-01-10
2481,5526,10565,17391,20.03,46.38,2025-06-11
2482,6796,2594,10080,45.65,15.27,2025-03-21
2483,13939,11038,3962,36.3,8.37,2025-01-26
2484,9207,11819,3856,7.31,19.44,2025-01-23
2485,13071,4739,651,26.59,32.89,2025-03-29
2486,13559,3814,13719,46.6,28.12,2025-03-31
2487,8600,16305,19346,17.83,49.47,2025-06-04
2488,13381,15516,15260,19.44,10.79,2025-02-17
2489,6221,4611,5223,46.28,6.8,2025-02-08
2490,1156,9565,7628,36.2,5.68,2025-01-06
2491,6360,12145,664,46.74,33.54,2025-04-10
2492,5464,906,18182,42.54,23.55,2025-01-31
2493,6950,2479,10497,27.96,22.05,2025-04-12
2494,6332,11055,5788,37.87,27.08,2025-01-26
2495,12288,15986,6973,19.01,36.36,2025-04-14
2496,8196,18804,3140,49.53,16.9,2025-02-13
2497,4066,13385,6221,7.59,26.93,2025-05-13
2498,4580,14962,13683,24.37,5.56,2025-04-16
2499,13041,13017,11560,10.52,40.16,2025-02-02
2500,5571,8389,8592,19.98,16.64,2025-03-01
2501,11278,14251,8547,22.43,22.96,2025-01-14
2502,7290,9169,15400,17.27,43.74,2025-04-29
2503,5554,17140,3206,11.44,35.51,2025-01-04
2504,6177,646,13503,23.34,40.88,2025-02-21
2505,12398,12515,10269,26.99,20.76,2025-02-04
2506,3273,17947,4546,11.27,39.8,2025-04-05
2507,3602,12042,15131,10.85,49.73,2025-03-26
2508,1151,7859,5347,27.73,35.31,2025-01-30
2509,14791,8805,4865,10.76,22.96,2025-06-11
2510,2451,17108,6148,9.29,37.38,2025-06-09
2511,5661,9389,4385,40.18,33.7,2025-05-30
2512,13159,9959,6948,41.53,11.02,2025-01-08
2513,10965,7077,15886,6.13,34.11,2025-01-30
2514,4736,1476,12571,44.69,40.43,2025-05-11
2515,11751,34,13955,29.77,35.37,2025-04-14
2516,3606,6409,6147,21.87,49.59,2025-03-03
2517,14400,5898,8899,22.3,11.9,2025-03-25
2518,8166,18468,16687,36.28,6.28,2025-01-29
2519,1614,12967,1692,9.66,9.88,2025-05-13
2520,12814,9944,11468,16.31,20.33,2025-02-21
2521,6985,14490,178,21.15,13.55,2025-03-19
2522,12579,1832,10684,45.05,34.11,2025-01-04
2523,10058,10115,16385,40.62,33.29,2025-01-26
2524,4028,1269,13745,39.73,38.38,2025-05-02
2525,4832,3288,3405,37.9,7.04,2025-06-08
2526,3540,8849,17133,39.45,24.84,2025-01-12
2527,10458,11138,3850,34.73,31.44,2025-04-30
2528,6975,19211,9418,41.35,21.09,2025-04-02
2529,13095,741,3610,42.88,36.8,2025-04-02
2530,2862,3170,7699,43.16,23.83,2025-04-24
2531,3203,17246,11088,30.74,28.35,2025-06-06
2532,6567,11827,17907,37.92,34.11,2025-05-10
2533,13166,18148,67,13.49,41.32,2025-04-26
2534,575,4048,5458,33.15,17.79,2025-01-10
2535,2050,12723,10418,47.71,32.1,2025-05-18
2536,13535,12394,541,17.16,32.64,2025-04-11
2537,13420,16390,18796,16.83,14.48,2025-03-18
2538,14695,14383,8611,48.07,48.02,2025-06-11
2539,14449,17354,19454,10.72,46.04,2025-02-18
2540,10706,17335,988,16.35,20.26,2025-02-17
2541,14796,10734,4731,48.85,43.73,2025-04-19
2542,2541,10689,12690,12.88,13.53,2025-02-23
2543,7479,4686,13868,42.86,41.61,2025-03-25
2544,3609,476,5310,35.2,8.49,2025-05-01
2545,9619,12146,6126,30.94,15.21,2025-01-03
2546,8966,14804,1658,39.86,15.84,2025-04-05
2547,8043,2393,7636,43.65,17.96,2025-06-24
2548,3417,19371,3849,6.65,30.06,2025-03-05
2549,14701,6003,18755,48.0,29.2,2025-03-18
2550,6943,18919,12368,28.93,32.63,2025-05-26
2551,8590,6183,14509,34.55,32.22,2025-02-20
2552,14898,14931,1101,22.61,33.86,2025-02-05
2553,12650,18117,18002,27.46,35.86,2025-06-29
2554,9356,16422,4537,46.03,27.43,2025-06-26
2555,4166,2019,5151,23.13,43.85,2025-04-12
2556,5300,19376,3524,24.74,14.42,2025-04-22
2557,2359,16678,8711,46.3,25.68,2025-05-30
2558,10339,8300,1556,33.22,14.66,2025-04-10
2559,14543,4615,16794,29.55,25.8,2025-04-29
2560,12372,2025,3809,49.44,28.01,2025-06-05
2561,8364,7195,18240,22.08,48.5,2025-05-14
2562,7772,11956,13399,7.53,26.98,2025-06-11
2563,11397,419,15944,23.61,41.57,2025-04-13
2564,9280,15201,1436,13.66,42.39,2025-06-02
2565,10331,11180,18364,34.46,42.1,2025-01-05
2566,12712,16977,1771,44.17,46.98,2025-01-24
2567,1085,3049,2831,33.94,30.19,2025-01-07
2568,12737,7352,1229,32.93,19.52,2025-03-27
2569,13311,1216,19636,47.77,38.13,2025-06-24
2570,6080,5350,17715,6.32,31.21,2025-04-10
2571,2903,15937,1604,39.15,38.14,2025-04-21
2572,5984,12001,13220,8.27,30.12,2025-01-26
2573,2873,11001,9857,12.71,22.27,2025-05-22
2574,11108,9110,15247,43.73,11.2,2025-02-22
2575,1178,2409,12884,5.57,15.66,2025-04-07
2576,770,9923,5170,41.26,24.82,2025-03-27
2577,2790,19216,11544,8.11,5.11,2025-06-20
2578,2355,19740,4348,33.53,37.33,2025-04-17
2579,13618,3118,11994,47.31,49.82,2025-03-02
2580,1332,5253,12636,16.59,12.93,2025-04-02
2581,134,17281,3212,26.95,27.44,2025-01-27
2582,13781,8853,796,46.28,36.05,2025-06-26
2583,163,11298,6071,30.16,41.66,2025-05-28
2584,11485,15365,13352,27.83,33.24,2025-04-12
2585,10725,14898,19652,8.59,31.0,2025-05-24
2586,170,1134,7480,9.24,48.28,2025-03-16
2587,429,6883,2901,22.8,13.19,2025-04-19
2588,644,6659,11115,27.31,9.53,2025-04-01
2589,10272,7600,7807,12.51,18.85,2025-06-13
2590,13907,19313,4390,18.12,46.35,2025-03-30
2591,3544,13068,19794,33.23,36.15,2025-06-02
2592,6736,489,6003,26.61,26.94,2025-04-28
2593,10470,4393,16733,7.81,28.27,2025-01-18
2594,5036,3478,7461,43.81,22.2,2025-04-28
2595,3395,11775,789,9.86,44.0,2025-06-18
2596,9890,5233,4274,25.08,25.03,2025-06-21
2597,3086,15561,3434,26.15,9.62,2025-02-25
2598,12848,11094,16846,15.77,42.72,2025-01-15
2599,14128,9980,16429,43.32,41.91,2025-05-25
2600,10925,5512,5141,25.95,33.04,2025-04-11
2601,3142,2941,3791,18.82,38.94,2025-05-13
2602,8842,15781,17851,42.98,21.05,2025-03-17
2603,14439,5027,15929,36.9,17.61,2025-03-29
2604,11304,1306,12550,31.88,22.86,2025-01-01
2605,13810,1361,105,45.39,14.88,2025-01-14
2606,9870,13904,283,20.73,38.58,2025-06-30
2607,1761,6467,14681,44.24,31.06,2025-04-11
2608,830,19686,17119,19.03,5.47,2025-02-11
2609,12406,5618,6254,33.48,45.07,2025-01-11
2610,3659,13069,1152,34.14,37.07,2025-01-11
2611,1639,13682,8497,40.06,20.36,2025-05-24
2612,307,3135,11605,33.91,17.45,2025-03-28
2613,6609,5241,3515,10.14,11.64,2025-05-27
2614,1278,6227,2044,31.99,39.45,2025-02-05
2615,6438,17364,16779,41.61,22.19,2025-04-29
2616,1858,17959,3559,22.28,32.38,2025-01-18
2617,12817,5405,18036,9.62,5.76,2025-03-18
2618,87,13728,5870,48.74,45.86,2025-05-02
2619,11238,1369,7292,33.92,36.49,2025-04-02
2620,11577,14501,14483,23.83,6.54,2025-06-21
2621,2111,11406,14257,14.23,43.34,2025-02-10
2622,1523,15439,17870,40.09,15.53,2025-02-11
2623,4521,13615,7079,11.38,44.36,2025-01-29
2624,10028,10047,2506,33.09,47.08,2025-06-29
2625,9674,18608,17517,38.28,24.71,2025-03-31
2626,7003,19125,11466,12.37,17.97,2025-05-13
2627,9904,7114,12512,15.79,21.48,2025-03-11
2628,6885,13726,15740,23.49,19.17,2025-03-21
2629,5552,12893,6778,42.96,46.14,2025-04-08
2630,8093,13945,17190,22.62,20.51,2025-06-25
2631,849,10095,271,12.47,49.92,2025-06-06
2632,3825,19289,11820,47.6,17.67,2025-01-26
2633,651,15351,10094,39.72,34.26,2025-03-04
2634,14447,19383,3302,7.5,41.65,2025-01-09
2635,11226,11685,15025,35.65,14.62,2025-01-28
2636,14180,16914,6266,5.02,25.42,2025-04-02
2637,2577,9321,440,8.93,11.71,2025-06-17
2638,14796,18968,15771,7.57,7.95,2025-05-21
2639,8518,15648,12967,34.5,23.14,2025-05-19
2640,13530,7201,12369,34.29,26.71,2025-02-24
2641,11282,18928,16130,22.43,17.41,2025-04-04
2642,12783,16893,6806,16.63,47.95,2025-05-07
2643,14876,12593,17145,14.0,17.36,2025-04-12
2644,5476,13816,15650,16.4,36.18,2025-06-11
2645,13759,15540,5739,25.16,20.29,2025-04-30
2646,1644,1617,6536,13.71,32.58,2025-03-03
2647,12957,15243,10158,42.9,20.01,2025-01-25
2648,3954,5192,1241,32.99,7.38,2025-01-10
2649,14653,13135,3904,31.6,6.05,2025-05-15
2650,8876,12770,15018,24.19,8.86,2025-05-10
2651,1200,2945,2372,27.61,31.99,2025-04-13
2652,1348,17850,6807,22.98,31.94,2025-02-18
2653,12863,3852,15233,39.48,25.09,2025-03-21
2654,867,17187,2117,46.9,11.98,2025-05-04
2655,9925,9722,17480,49.62,34.58,2025-06-24
2656,14057,6342,19305,49.1,30.27,2025-03-10
2657,171,18460,10457,42.33,42.55,2025-04-25
2658,6422,2024,11506,9.86,7.19,2025-03-05
2659,11373,924,14296,44.07,8.44,2025-05-25
2660,5210,8128,8342,38.17,30.66,2025-05-18
2661,2440,1669,3300,29.22,33.81,2025-04-22
2662,1050,13718,1611,29.84,7.08,2025-06-14
2663,13784,14428,9500,36.7,12.33,2025-05-31
2664,8751,19535,12624,15.72,49.77,2025-01-29
2665,5571,6263,4664,39.58,30.08,2025-04-14
2666,10158,1432,19297,41.38,44.92,2025-03-22
2667,3370,5726,19118,41.75,49.1,2025-03-21
2668,738,7739,3668,40.94,22.67,2025-03-07
2669,1235,7766,10569,6.55,29.97,2025-04-30
2670,8607,2185,13823,38.06,49.37,2025-01-28
2671,4628,12791,1772,17.53,13.67,2025-01-19
2672,3945,3174,12451,36.86,45.52,2025-01-25
2673,7294,5125,13961,19.41,30.42,2025-03-04
2674,8867,795,14035,27.72,5.39,2025-04-11
2675,10573,5098,18760,22.03,10.06,2025-05-26
2676,13387,4947,19239,45.36,40.35,2025-03-16
2677,13702,19792,4085,9.37,47.69,2025-06-24
2678,14302,759,18957,40.69,18.29,2025-06-13
2679,8287,19870,19679,21.59,48.58,2025-01-24
2680,13184,4545,18201,29.99,24.98,2025-02-21
2681,2229,8791,15676,49.58,31.92,2025-01-02
2682,9880,1291,4986,48.59,46.46,2025-06-19
2683,4410,13264,149,49.91,42.73,2025-03-01
2684,14128,3700,17895,37.12,8.75,2025-06-20
2685,4770,17128,15941,36.81,24.65,2025-02-10
2686,7197,245,11365,38.65,26.09,2025-06-25
2687,7252,12283,10332,9.17,36.36,2025-03-22
2688,8851,11940,1120,32.52,45.48,2025-01-18
2689,7960,3608,7211,17.12,13.3,2025-03-08
2690,304,7532,1644,16.17,22.12,2025-06-22
2691,10526,3699,19224,48.49,20.3,2025-05-28
2692,6023,15423,494,26.62,44.16,2025-06-18
2693,5504,9823,5579,42.04,20.69,2025-03-26
2694,14280,13417,5115,47.73,13.17,2025-06-02
2695,666,17167,3448,44.65,12.08,2025-06-01
2696,1134,17949,8432,13.03,33.98,2025-04-06
2697,7876,16245,3830,41.1,36.26,2025-04-28
2698,3197,14767,17017,38.5,5.61,2025-04-29
2699,12795,10407,5797,15.78,21.4,2025-01-03
2700,12690,4445,18637,40.88,34.22,2025-05-31
2701,14254,19087,8164,8.88,36.94,2025-02-04
2702,10414,12232,16490,7.7,6.56,2025-03-21
2703,2409,17,14338,33.16,16.05,2025-05-25
2704,9273,8419,5885,39.49,22.98,2025-02-24
2705,6663,7611,8130,43.28,14.6,2025-05-15
2706,6790,16321,4898,29.34,20.5,2025-04-12
2707,4748,18178,4618,45.15,37.68,2025-06-25
2708,12888,7841,11525,40.62,26.07,2025-04-25
2709,13573,10007,18729,27.04,34.44,2025-03-30
2710,10632,13460,2251,28.76,13.18,2025-02-27
2711,6918,6149,16977,28.44,25.72,2025-03-19
2712,5009,11088,16073,20.33,11.43,2025-03-26
2713,14058,10230,9449,21.7,22.73,2025-03-18
2714,12659,8830,17030,32.99,21.37,2025-04-27
2715,9902,13557,3965,7.63,19.18,2025-01-18
2716,13461,7303,14854,10.71,32.28,2025-05-21
2717,9297,1659,16961,35.96,38.68,2025-06-28
2718,659,2694,5675,18.91,40.63,2025-06-07
2719,996,12551,15878,10.82,31.22,2025-02-11
2720,3728,18556,6473,41.61,21.26,2025-05-20
2721,14088,3371,10268,46.15,13.14,2025-03-09
2722,13747,19820,8463,32.92,9.16,2025-02-07
2723,6216,14889,5875,35.81,21.84,2025-06-30
2724,12557,17788,2623,29.12,21.97,2025-01-16
2725,13673,3415,9999,49.99,28.41,2025-04-21
2726,14996,17841,17461,27.0,28.25,2025-04-15
2727,7931,15067,16629,19.89,32.14,2025-01-24
2728,11253,17845,17885,36.84,11.01,2025-04-24
2729,1166,8216,1271,22.3,10.96,2025-06-11
2730,4570,2341,1907,31.95,49.5,2025-05-13
2731,11557,12598,8433,7.5,22.29,2025-05-25
2732,6482,14618,14128,22.49,22.76,2025-05-04
2733,10260,4250,5641,12.53,42.19,2025-05-07
2734,3056,13768,14597,9.7,47.58,2025-06-18
2735,550,12240,15478,47.2,25.99,2025-05-31
2736,2671,17964,5851,8.36,19.02,2025-06-29
2737,5949,11562,493,49.61,27.46,2025-03-31
2738,715,16260,9061,17.14,19.2,2025-06-24
2739,3842,4862,3165,5.46,49.27,2025-03-08
2740,7247,7209,11975,8.7,33.62,2025-03-22
2741,2203,16790,12368,45.85,38.73,2025-01-02
2742,13414,9710,2943,47.75,43.41,2025-01-23
2743,10652,3769,7887,28.9,37.86,2025-05-02
2744,4604,11379,11013,45.63,33.2,2025-05-03
2745,7210,8803,4380,21.12,24.29,2025-01-18
2746,7844,14502,11311,35.93,17.03,2025-05-18
2747,6766,17716,16816,32.65,9.37,2025-02-04
2748,7216,15379,6656,23.99,38.21,2025-02-23
2749,7202,11921,16904,41.58,47.1,2025-04-26
2750,5630,621,12844,13.79,37.21,2025-04-17
2751,12098,5198,14571,34.28,30.76,2025-03-20
2752,2966,7236,14891,15.5,20.85,2025-04-27
2753,6586,928,3620,38.11,38.24,2025-06-09
2754,8713,8886,1693,34.25,49.34,2025-06-02
2755,13,10361,4833,45.22,42.32,2025-06-22
2756,6421,12523,15900,33.9,33.37,2025-03-08
2757,11532,10046,5147,23.22,37.8,2025-02-15
2758,6613,10375,15866,47.35,6.9,2025-06-04
2759,9563,5195,19620,25.68,28.62,2025-03-25
2760,1916,7028,19452,29.95,26.29,2025-04-22
2761,3882,18897,10673,6.31,26.97,2025-06-27
2762,14784,17879,4135,9.77,17.43,2025-05-06
2763,2381,11799,5840,37.41,10.76,2025-05-15
2764,5816,10557,11431,19.87,37.79,2025-04-05
2765,3756,16395,5893,48.99,11.77,2025-05-26
2766,12853,4173,16106,28.58,41.29,2025-06-02
2767,1147,13554,12784,19.3,49.42,2025-01-06
2768,12485,16154,11631,37.92,6.37,2025-05-12
2769,11766,1882,16744,44.09,44.02,2025-04-05
2770,3482,8063,10201,22.13,29.38,2025-03-10
2771,561,3253,7724,46.52,7.37,2025-02-06
2772,12585,8241,14412,32.37,49.54,2025-05-23
2773,5238,18529,11720,10.27,33.61,2025-01-02
2774,12455,831,17804,39.92,20.1,2025-01-28
2775,6070,13810,13249,29.82,22.26,2025-03-03
2776,12134,3822,11699,30.11,40.72,2025-05-23
2777,8104,13217,495,32.77,9.13,2025-06-18
2778,8431,14797,441,15.7,44.17,2025-03-02
2779,6008,5449,3460,13.93,15.3,2025-03-18
2780,5868,5804,7899,12.3,6.12,2025-04-04
2781,6376,99,18400,26.96,7.82,2025-05-10
2782,9205,6606,7217,22.71,26.1,2025-02-16
2783,13696,13590,618,45.96,29.29,2025-06-19
2784,9742,6235,7447,38.3,15.29,2025-02-27
2785,11759,10547,10468,34.25,29.02,2025-04-07
2786,9244,4251,12510,19.35,47.14,2025-01-16
2787,5895,17802,17505,14.83,37.57,2025-03-03
2788,539,6480,18140,8.6,49.45,2025-04-12
2789,7570,11112,19717,29.67,44.69,2025-03-29
2790,5470,392,914,12.4,5.95,2025-03-04
2791,10960,8074,17565,11.6,19.49,2025-04-06
2792,2740,1015,16135,20.6,35.28,2025-03-08
2793,13419,5861,16725,36.27,16.22,2025-01-08
2794,9011,16445,2674,26.52,46.98,2025-05-06
2795,7985,13968,3013,18.64,48.87,2025-04-19
2796,3349,12781,10729,15.81,20.77,2025-05-10
2797,12781,11880,18316,31.39,34.12,2025-06-28
2798,8554,12901,16272,25.97,46.68,2025-02-09
2799,13049,15273,5627,14.49,5.76,2025-03-18
2800,4277,8477,7346,8.35,19.9,2025-04-18
2801,12442,16942,18894,22.77,45.97,2025-02-28
2802,12657,8848,4283,21.74,39.05,2025-02-06
2803,12849,19004,7008,19.6,23.88,2025-04-30
2804,13973,17500,9919,27.02,10.19,2025-03-01
2805,9213,1066,10356,35.07,47.59,2025-01-15
2806,5919,14197,14355,14.78,39.8,2025-03-19
2807,5907,14484,4402,31.59,45.9,2025-05-17
2808,105,5791,7058,27.22,40.78,2025-03-20
2809,6270,7682,18765,11.28,43.44,2025-02-15
2810,6307,1241,2768,23.52,35.72,2025-01-14
2811,1112,15121,14049,47.72,18.75,2025-04-07
2812,9135,5657,14607,39.56,21.85,2025-05-26
2813,2160,8652,1498,19.38,9.37,2025-01-11
2814,14966,18353,17464,17.3,46.11,2025-01-01
2815,3999,17537,8584,38.38,30.77,2025-06-26
2816,4202,5247,12893,20.68,34.96,2025-06-05
2817,13676,8375,17064,11.74,26.42,2025-01-16
2818,1033,18632,13324,21.81,18.63,2025-05-05
2819,4878,8129,10178,42.91,46.66,2025-02-08
2820,4762,3291,19669,47.11,35.2,2025-01-10
2821,8057,12640,321,32.01,7.13,2025-04-09
2822,11079,5953,16219,22.04,41.92,2025-01-12
2823,6567,17553,2594,17.64,37.97,2025-03-13
2824,8631,2063,782,22.04,44.13,2025-06-27
2825,12278,7448,12592,49.59,37.15,2025-02-01
2826,1755,9420,15304,29.62,46.49,2025-06-15
2827,133,19503,13604,27.79,24.61,2025-05-08
2828,11616,159,8757,27.29,40.48,2025-05-22
2829,13505,5367,16879,47.92,46.95,2025-04-02
2830,5025,16060,6862,37.85,13.22,2025-02-11
2831,1648,5,14803,19.99,5.97,2025-04-26
2832,1268,1907,217,34.13,45.29,2025-04-18
2833,2541,7942,4935,5.42,28.89,2025-02-26
2834,7764,9534,19651,19.73,18.1,2025-01-29
2835,2165,14276,5746,28.06,49.71,2025-05-14
2836,10153,2287,9426,28.43,45.53,2025-01-03
2837,4127,11924,16171,45.44,30.76,2025-06-24
2838,2404,12174,9717,49.48,27.9,2025-04-03
2839,7630,6423,18978,46.16,24.3,2025-04-29
2840,5821,16182,13670,32.87,11.6,2025-03-29
2841,2213,4066,11327,7.7,27.67,2025-04-12
2842,12515,13162,8808,38.28,42.77,2025-06-13
2843,12543,7735,3412,18.36,8.24,2025-01-03
2844,11950,4799,18567,28.68,7.52,2025-02-20
